"Molding machine nylon monofilament zipper material stopping device, has induction switch arranged on wire clamp, and elastic contact arm set connected with rotating wheel and induction switch",2014-04-29
"Multi-functional fabric cleaning device, has cleaning mechanism fixed with roller-distributing piece and impeller shaft, and blowing mechanism connected with drying box through roller-distributing piece",2014-06-03
Printing/dyeing fabric involves treating fabric with biological enzyme and removing impurities to obtain fabric with white color/soft texture/good wetting properties; forming dye from plant fibers; cleaning dyed fabric and drying/shaping,2014-04-23
"Dyeing water recycling device, has main body provided with hollow support, water outlet pipeline fixed with water inlet area, filter network connected with movable baffle plate, and plastic water tube fixed with water pump and ball valve",2014-05-26
"Steel wire travelling crane rope arranging device, has pressing shaft whose upper part is formed with circular arc groove, and limit switch connected with moving plate, where diameter of outer side of limit switch is about in specific range",2014-04-30
"Treating printing and dyeing wastewater by providing wastewater into a grid filter, pumping wastewater into regulating tank, adding acid or alkali solution, and introducing wastewater into decoloring tank and then adding ferrous sulfate",2014-05-26
"Warp beam dyeing machine outer shaft, has fixing base whose inner part is fixed with fork key, and bolt needle whose end passes through cross key and another end is fixed on baffle surface that is propped against bottom of dyeing machine",2014-03-13
"Wool fur strip frame circular network humidifying device, has fixed frame whose upper surface is fixed with steam humidifying pipeline support frame, and suction fan whose lower end is connected with oven",2014-06-06
Digital ink jet printing production system has reaction tank which is set with ultrasonic generating device and ultrasonic cleaning device which are connected to reverse osmosis device whose inner side is set with UV ray sterilizer,2014-03-31
"Saw dust removing mechanism, has cutting machine connected between between left conveying mechanism and right conveying mechanism, and transition roller connected with rotating shaft bracket that is connected with multi-rows brush",2014-04-03
"Panel turnover mechanism detecting device, has machine frame provided with rotating shaft of mechanism, mounting bracket arranged in left side of frame, and switch controller and power machine electrically connected with each other",2014-04-03
"Double-end milling machine guide material mechanism, has cylinder piston rod whose front end is fixedly connected with L or arc-shaped baffle plate, where baffle plate is arranged on side of rear conveying mechanism body",2014-04-03
"Sanding machine inlet safety protection mechanism, has conveying mechanism whose upper side is connected with fixed rack welded with left and right pedestal, and left and right support pole whose bottom is fixed with outer screw thread",2014-04-03
High efficient energy-saving dyeing yarn used in textile industry has skirt portion whose inner diameter and upper main tube whose outer diameter is matched with skirt side surface that is uniformly set with penetrating hole,2014-04-22
"Canopy fabric used in transportation industry, comprises interior fiber surface and canopy fabric portion, which are coated with water-repellent layer, and yarn that is set on canopy fabric portion of desired gap size",2014-02-28
"Workshop device, has machine box whose top position is connected with fan and atomizing spray head, spraying nozzle connected with water supply pipeline, and ventilation pipeline connected with ventilation gas supply pipeline",2013-12-31
"Combined plate used for TV cabinet, has back plate which is provided with T-shaped groove provided close to upper side edge and vertical groove provided close to lower side edge, and middle portion which is provided with square hole",2014-05-06
"Sewage treatment involves entering the sewage into a grid well for removing large solid impurities and solid suspension substances from the sewage, and then entering the sewage into a regulating pool",2014-06-20
"Upper and lower stop line detector, has detector unit connected with wire-feeding device, driven glue wheel connected with driving wheel, divided wheel formed with multiple indexing teeth, where divided wheel is set with tooth part",2013-05-10
"Code and zipper conveying wheel locating mechanism, has portal frame whose side wall is provided with long through groove, and transmission wheel connected with driving wheel and driven wheel of movable frame by electric machine",2014-02-26
"Single-carding fan locking washer, has motor shaft connected with fan shell and fan blade connecting rod, fan blade arranged in fan shell, and gasket unit located in fan shell and connected with motor shaft and upper part of fan blade",2013-12-09
"Textile machinery centering device, has bolt fixed with I-shaped slide bar, and photoelectric probe connected with cylindrical spoke part and formed with T-type groove, where end part of I-shaped slide bar is fixed with sleeve ring",2014-06-23
"Multi-cast coal device, has seal air nozzle located in inner part of coal falling inclined tube, and cast coal tube located in cylinder body, where inner part of cylinder body is provided with cast coal air entrance",2014-05-04
"Dispensing machine of adhesive tape for small package, has cylinder that is fixed on working table by cylinder bracket, and spraying component which is fixed at outer side of adhesive tape container provided with heating ring",2014-03-18
"Superfine denier terylene/water washing process of ink jet printing a cotton blended fabric involves cold water washing, soaping, cleaning and reducing water temperature/water alternate washing",2014-05-22
"Arc-surface molding vertical clamp, has turntable rotating around pedestal axis, rotating disk fixed with workpiece clamping part, clamping block fixed in fixed surface of clamping surface, and pedestal fixed in groove surface",2014-04-21
"Machinery hand sound zipper cutting machine has bevel gear which is connected to electrical machine shaft of drive motor, and belt device which is provided with transmission belt provided on head",2014-04-11
"Dyeing machine dye stirring device, has stir bucket whose upper end edge part is fixed with ring water injection pipe, and filter screen whose lower part is fixed with liquid outlet pipe that is connected with external dyeing device",2013-12-31
"Oil hole clean tool, has connecting pole connected with micro-electric machine, and cleaning head fixed on outer diameter of connecting pole, where outer diameter of cleaning head is formed with multiple grooves",2014-04-29
"Loom weft catching cutting device for textile machinery device field, has conductive layer, conductive sheet and conductive weft ejection ports which are electrically connected to one pole of electrostatic generator",2014-06-23
"Cloth dyeing, printing and shaping machine has heating plate which is provided in the upper end surface of drying plate, and filter bag which is fixed with the air suction pipeline set in top portion of casing",2014-03-26
"Circular network fabric printing machine, has dust-removing structure unit fixed at rear part of dust collecting structure that is provided with small dust collector, where small dust collector is connected with storage bag",2014-03-26
"Wool washing machine used for dyeing and finishing textile fabric, has water pump which is connected with control panel arranged on outer wall of water storage tank, and spray head that is connected with spray tube",2014-03-26
"Hair washing machine has water pipeline which is provided relative to side portion of cleaning groove, and upper water pipeline that is set with multi-equal interval that is set with nozzle, water pipeline and water pump",2014-03-26
"Cloth fabric inspecting machine, has machine frame connected with spanner and cloth feeding roller and separated from connecting plate, and another machine frame and movable bracket connected with travel switch",2014-04-23
"Variable frequency soft ramie machine has hydraulic motor whose input end is connected with controller, and variable-frequency control module which is provided to control hydraulic motor of shaft and rotated with frequency",2014-06-27
"Ramie spinning winding device for textile machinery, has spindle whose bottom end is fixed on fixing bracket, and cylinder whose upper portion is fixed with yarn guide hook which is connected with roller",2014-06-27
"Crease-resist type textile material rolling machine used in textile printing and dyeing enterprise, has supporting arm that is opened with screw thread hole and welded with convex block into which strip set parallel to bolt is inserted",2014-04-22
"Fixed size chain lowering and stopping machine for use in slide fastener sizing and processing process, has fixed size machine and dead band mechanism, which are mounted on upper part of machine frame",2014-07-22
"Special proportion colored spun yarn production method, involves providing machine table with bracket, connecting roving spindle with upper end of bracket, and clamping color roving sliver part according to pure cotton yarn production",2014-07-11
"Ventilation work cloth, has polyamide fiber provided with core layer and provided with pentagram, and five-pointed star fixed between adjacent angles forming groove",2014-06-27
"Composite wall paper production device, has hot-melt glue powder storage output device main body connected with side of coating expansion cylinder, where coating expansion cylinder is connected with pressure roller",2013-11-29
"Hygroscopic antibiosis health yarn for moisture-antibiosis health-care shell fabric, has honeycomb paint container fiber wheel arranged with bamboo carbon fiber, and modal fiber arranged with bamboo carbon particle layer",2014-02-19
"Zipper line feeding constant tension device, has spring fixed with guide bar and connected with adjusting slide block, I-shaped cylinder whose rear part is formed with threading hole, and cable pull mechanism provided with guide pole",2014-08-11
"Blocking alarm device for disc grab machine, has travel switch whose normally open contact is connected in series with warning circuit of buzzer, and spring that is sleeved between head end of cross pole and upper L-type plate",2014-04-28
"Bar rolling machine chuck device, has chuck plate fixed with flange plate, and provided with rod, clamping cylinder fixed with photoelectric bracket, and photoelectric regulating bolt arranged on photoelectric induction indicating frame",2014-05-28
"Rotate snap-in zipper head, has slide block fixed with upper plate and lower plate, and column body whose upper part is fixed with jack, where jack is inserted with inserting part through elastic deformation part",2014-05-21
"Assembly and disassembly type zipper head, has slipper block equipped with upper plate and lower plate, pulling piece whose rear end is fixed between first column body and second column body, and cap cover fixed with sliding block",2014-05-21
"Clamp inspection furling device, has pushing part provided with main body and bead, and main body whose outer side is fixed with T-type moving piece, where moving piece is clamped to inner groove of rolling pole",2014-04-03
"Wool baking box, has box body whose surface is formed with multiple through-holes, and hash-shaped frame whose covering surface is formed with screen plate holes that are fixedly matched with through-holes",2014-06-06
"Industry material dyeing device, has clapboard matched with multiple hydrophobic liquid hole, and main body inner wall matched with liquid spray hole, where main body bottom part is set with hole main body",2014-04-09
"Fabric pre-shrinking treatment device for use in e.g. printing field, has main body formed with air inlet and fixed with cloth inlet roller and cloth rolling roller, and ultra-feeding roller whose left side is matched with stem nozzle",2014-04-09
"Printing and dyeing raw material mixer, has mix tank connected with stirring device, water inlet connected with discharging port, and feeding port whose end is fixed with heating unit along circumferential direction",2014-07-31
"Gold stamping surface material, has gold stamping layer formed with two layers that are matched with base cloth, base fabric formed with stamping area, and line or weft part arranged with natural fiber by heating wire",2014-02-07
"Dyeing cylinder heating device, has pipeline heater whose end is fixed with dyeing pipeline that is connected with water storage tank, where inner side of dyeing pipeline is formed with discharge hole to form angle in specific degrees",2014-05-26
"Decolouring tank filtering device, has rotating cylinder connected with decoloring tank, where rotating cylinder is connected with motor through transmission box, and clapboard set with ferrous sulfate and alkali aluminum",2014-05-26
"Blanket dewatering device, has regulating device unit connected with mounting shaft, and movable shaft connected with motor that is fixed on machine frame, where tail end of regulating device unit is connected with telescopic air cylinder",2014-04-23
"Printing and dyeing waste water recovery device, has dyeing tank access tube connected with thin water tube that is filled with waste water through collecting tank, where dyeing tank is connected with water tube",2014-06-12
"Textile residue cleaner, has static rod connected with electrostatic bar, and connecting rod connected with lower end of electrostatic bar for collecting residue by collecting module, where connecting rod is connected with rotating element",2014-06-30
"Pressure roller for use in textiles, has temperature sensor connected with small expansion cylinder, where end of temperature sensor is connected with temperature controller, and small upper tube connected with driving device",2014-07-28
"Cleaning device for textile machine, has adhesive residue part provided with adhesive taking piece that is provided with moving component, and guide rail located on connecting rod and provided with first rotating component textile",2014-06-30
"Siro section colorful bag core yarn spinning device, has frame main body comprising front roller, rear roller and yarn spindle, and filament feeding mechanism fixed with rear roller feeding filament and located on roving spindle",2014-05-14
"Washing artificial leather comprises placing artificial leather into dryer, heating and drying, uniformly spraying auxiliary agent on leather using high pressure squirt and then wetting, closing dryer and then drying, and stop drying",2014-07-01
Sewage treatment system has secondary sedimentation tank which is provided with second sludge diving pump whose output port is connected to sludge treatment system through second sludge pipe,2014-06-30
"Mold guide pole reset push-out mechanism, has reset guide pole provided with mobile lower mold and lower moving mold body, and lower return pole connected with lower guide block that is connected with mold frame",2014-04-25
"Bionic honeycomb teeth for zipper, has fastener whose through holes are uniformly distributed to form hollow internal structure such that identically sized holes are vertical to each other and are shaped corresponding to positions",2014-04-29
"Damping device for vehicle, has internal mixer whose side is fixed with frame that is connected with motor, and oil pipeline whose outer side is covered with mineral wool heat-insulation layer and insulation porcelain enamel layer",2014-01-09
"Filature silk reeling waste water processing method, involves performing first multifunctional regulating pool treatment process on discharged silk waste water, and entering treated waste water into water lifting pump",2014-08-04
"Ramie needle combing machine comb box, has frame whose two sides are mounted with big pressure roller and small pressing roller that are adhered with wood flannel, and guide rail connected with return screw rod",2014-05-05
"Rotary cup-type spinning machine, has yarn guiding glue roller whose upper part is connected with bobbin creel, and yarn cylinder connected with conveying belt, where bobbin creel fixed with separated winding shaft that is covered with yarn",2014-05-05
"Splicing carpet manufacturing method, involves coating EVA glue layer on back part of tufted carpet, and performing cooling and shaping operation for carpet by cooling roller, where carpet is cut into different size parts by cutting machine",2014-08-22
"Damping wear-resisting thin yarn spindle, has steel ball fixed with location shaft and location ring at two sides, spring fixed on side wall at upper surface of bolster, and ingot pole whose outer side is fixed with protection set",2014-08-11
"Door curtain size adjustment device has main portion whose sides are provided with left hanging frame and right rack, and plastic strip which is inserted into right rack",2014-07-14
"Cleaning device for cleaning flat screen of printing machine, has box casing whose top end is set with spray head, and lower surface is distributed with cleaning roller brush, and push rod which is fixed connected with screen bracket",2014-07-09
"Spindle for spinning machine, has rod body whose inner part is fixed with four protruding parts, lever and slide block formed with sliding groove, and another slide block connected with telescopic block through hinge device",2014-05-14
"Ramie conveying device, has chain wheel rotatable connected with two ends of machine frame, two piece rectangular sheets whose long edge is connected with convex block, and nut and screw thread that are connected with each other",2014-07-02
"Hemp silk stretching machine comb ramie mechanism has spiral roller whose one end is set with motor for driving electric machine through belt, and comb ramie combing shifting mechanism is set in second end of spiral roller",2014-07-02
"Large capacity textile cart, has baffle plate whose lower part is fixed with wheel frame, two switches fixed parallel to upper bottom frame, and clamping slot uniformly distributed in bottom frame and right side of bracket",2014-07-28
"Sweater and garment material knitting type colored spun yarn manufacturing method, involves performing spun yarn process, arranging loudspeaker on machine table, and judging whether spinning process is performed",2014-07-23
"Sprinkle jet printing device, has machine frame whose upper part is fixed with cloth driving mechanism and mounting frame, and side plate arranged in machine frame, where front side of machine frame is fixed with tank",2014-07-03
"Sprinkle digital ink jet printing fabric containing moisture rate control device, for use in printing industry, has drying cylinder fixed to infrared heating pipe, where moisture containing rate is detected through control circuit",2014-05-27
"Yarn oven, has oven main body whose upper part is connected with connecting pole, and water collecting pipe fixed with drain pipe by drainage valve, where outer side of connecting pole is connected with gear transmission unit",2014-01-24
"Break-proof type disk head, has disk fixed with main shaft, where two sides of main shaft are connected with reinforcing pole, and fixed ring connected with reinforcing pole",2013-05-17
"Adjustable-type pan head, has disk vertically fixed in main shaft and formed with screw thread pole, where ends of main shaft are formed with screw thread groove and screw thread pole is formed in inner part of screw thread groove",2013-05-17
"Non-woven cloth flowerpot, has needling non-woven cloth fixed with needle base fabric and inner surface of pot body and formed by polyester or polypropylene materials, where pot body is covered with sponge layer",2014-02-26
"Zipper sewing machine, has pulling belt wheel connected with lifting mechanism, towing wheel and sewing mechanism, and roller shaft whose end is connected with big synchronous wheel and another end is fixed with connecting motor",2014-05-23
"Perspective zipper used for clothes, bag and tent, has zipper teeth which is fixed in side edge of upper zipper belt, and inner colored core which is embedded in side edge of tape fastener",2014-05-21
"Embossing blanket, has folding main body whose front end is connected with wrapping edge, where main body surface is connected with convex template, and high temperature part directly provided with main body surface",2014-03-21
"Zipper protection device, has pull tab fixed with zipper head main body through connecting piece, where output end of magnetic resistor sensor and input end of signal processor are connected with each other",2014-08-12
"Bi-directional edge stretching lifting flower silk strip, has three-dimensional outline surface fixed with strip-shaped protruding outline surface, and edge extracting flower silk strip body fixed to two pull plate wheel ammonia yarn combs",2014-03-07
"Harvesting cotton mixing device, has plucker connected with cotton mixing tank, cotton output mechanism provided with harvest module that is connected with grab mechanism, and flash-board located in harvest module",2014-08-28
"Transferring-type cloth roll, has fixing frame fixed with supporting pole and telescopic cylinder, where cylinder shaft is connected with end part of telescopic cylinder and telescopic cylinder is fixed with I-shaped frame",2014-08-20
"Cloth rolling device, has pedestal whose upper part is connected with support frame, where side part of support frame is transversely fixed with limiting table, and screw rod and screw thread that are connected with screw rod nut",2014-08-20
"Rotary vibration dryer has screen stencil whose center portion is connected to output end of step motor using rotating shaft, and roasting net which is provided with lamp while fan hole is provided with fan",2014-07-28
"Vehicle inner decorative carpet, has foam backing part formed through latex adhesive at bottom layer of non-woven cloth, where weight percentage of blanket is less than equal to specific percent of total weight of carpet",2014-07-24
"Radiation-resistant surface material clothes, have clothes main body provided with neckline, cover whose outer surface is formed with first and second fabric material layers, and metal network clamped between fabric material layers",2014-08-12
"Health noodle material pocket integrated cloth, has cloth main body connected with decorative strip button and pocket, which is connected with bag body, and chitin fiber provided with cross-shaped network-shaped structure",2014-08-12
"Fire alarm integrated electrostatic leading clothes, have fabric material provided with warp and weft, electric conduction yarn arranged with warp and weft, and filling bar and floating mode weaved together",2014-08-07
"Radiation-proof surface material cloth, has cloth main body fixed with collar that is connected with annular ring and hook-shaped card, and metal network fixed between fabric layer and material layer",2014-08-13
"Healthy clothes, have hook-shaped card provided with hook-shaped hook head that is connected with annular ring, bag body connected with rear side of clothes main body, and antibiosis layer formed between material layers",2014-08-13
"Blanket cleaning and conveying device has water extruding component that is set with water retaining edge, and mounted with lower driven expansion cylinder and pressure expansion cylinder supported with adjustable air pump",2014-05-30
"Leather brushing machine has inner cloth rollers which are arranged in parallel with brush rollers, and machine frame whose two ends are equipped with fan interfaces that are connected with fan through pipeline",2014-06-23
"Moisture-absorption heating warm knitted fabrics, comprises main fabrics surface fixed with bamboo charcoal fiber layer that is tightly fixed with cashmere wool blended layer through weaving process",2014-03-05
"Nylon 56 carpet expansion body silk base biological production method, involves fixing master batch with heating device, entering heat conducting oil into melt pipeline, and producing biological base drying nylon slice by winding head",2014-08-22
"Dustproof device for frame frequency converter display screen, has sponge whose upper end surface is adhered with glass ring, and protection film fixed with cover that is fixed with upper end surface of glass ring",2014-07-08
"Stainless steel clothing leather, has weft viscose yarn and stainless steel yarn interwoven together, where twisting coefficient of steel yarn is in specific value and ratio of weft viscose yarn and steel yarn is in specific value",2013-11-20
"Pressing-type lock head, has upper slider main body formed with through hole that is formed with thimble and convex block, where thimble is separated with reset spring and edge part of through hole is formed with upper part of zipper",2014-04-25
"Adsorption-type ironing machine, has spray head formed with nozzle, plane whose side part is fixed with steam outlet, flexible skirt whose inner side is covered with circumferential cloth, and magnetic pole fixed with magnet",2014-06-23
"Textile machinery centering device, has lug hinged with machine frame, roller inserted in sleeve ring, and connecting piece whose end is fixed with I-shaped slide bar through bolt, where another end of connecting piece is fixed with ring",2014-06-23
"Transfer printing device, has supporting frame whose top end is fixed with fixing cylinder, and substrate whose top end is arranged on upper surface of machine tank, where cylinder and machine case are fixed together through circuit",2014-07-09
"Loom weft catching and cutting device, has electrical conduction yarn twisted with end of correcting ring, and electrical conduction piece, electrical conduction yarn pole and static generator that are electrically connected with each other",2014-06-23
"Hair washing machine assistant water filtering device, has waste water receiving box connected with filter screen, and water storage pool whose upper part is connected with pipeline and additive adding water input pipeline",2014-08-14
"High-strength resin stop opening zipper, has teeth fixed with pull head, and stop block whose lower part is connected with zipper body, where width and thickness of dead block is slightly lesser than diameter of zipper body",2014-03-28
"Inclined printing and dyeing sludge drying processing system, has connecting arm whose upper end is fixed with pin and lower supporting base, where lower supporting base is connected with lower part of waste material storage device",2014-05-23
"Cloth printing and dyeing wet brush machine, has main body provided with pedestal, dyeing cloth whose upper part is fixed with pressure roller, and brush roller connected with motor and gear",2014-05-23
"Rapid fire alarm UV-protecting whitening material clothes, have button fixed with clothes main body, and protecting base layer formed on fluorescent whitening agent that is formed with whitening layer",2014-08-05
"Fire indicating function featured ventilated-type fabric garment, has voice storage device and communication module equipped with lead, where clothes main body and micro-pores are formed with fabric coating layer",2014-08-05
"Hair machine protecting cloth winding process control system, has photoelectric switch fixed at upper part of hair machine, where side part of hair machine is fixed with switch and photoelectric switch is connected with detector",2014-07-24
"PH value monitoring device for dyeing jar body, has automatic weighing device fixed with container, where outlet end of container is connected with dyeing machine and outlet end is connected with stop valve by using pipeline",2014-07-11
"Measuring function featured slider, has install base fixedly connected with slider main body, mounting base whose inner part is fixed with fixing column, and tape whose outer side end is connected to mounting base",2014-07-31
"Jean cloth production line, has pipeline whose side is provided with two gear guide rails, cutting frame connected with each gear guide rail by gear mechanism, and cloth mechanism arranged in sliding pedestal",2014-08-04
"Dye-type yarn printing and dyeing device, has spiral dye column fixed with screw thread channel, spiral dye column whose bottom end is connected with motor, and electric heater whose inner part is formed with mounting groove",2014-05-23
"Device for printing and drying fabric, has air outlets whose lower end is symmetrically connected with roller connected with cold air area through roller transmission device, and tension adjusting device connected to box housing",2014-05-23
"Drinking water bag integrated cloth, has cloth main body whose front waist part is fixed with water storage box, and bubbler connected with water storage box through soft pipe, where soft pipe is formed with belt hole of metal ball",2013-06-05
"Air filtering cloth, has cloth main body provided with neckline that is provided with mask, and pocket fixed with filtering box, where mask is connected with filtering box through soft pipe and hose",2013-06-05
"Foot treading pantyhose has trouser main portion that is provided with foot area fixed with hanging belt embedded in toe joint, fingerprint area, and knee protective thickened area",2013-11-12
"Rotary drying room for silk quilt, has exhaust fan that distributes air to base surface in which silk quilt is suspended, and circular wall which is provided with side inlet",2014-06-05
"Annular drying silk quilt, has wall body whose inner side is connected with round annular channel and fixed with lifting shelf, air outlet connected with vertical pipeline, and annular roof formed with discharge through hole",2014-06-05
"Drying reeling roller, has column frame-type winding roller provided to multi-transverse rods, and inner heating rod fixed with electric heating silk, where arc-shaped gap is formed between transverse upper pole and drying silk reeling part",2014-06-05
"Drying structure for printing and dyeing device, has driving roller connected between winding roller and unwinding roller, where driving roller is connected with electrical machine, and drying lamp connected with drying tank",2014-08-22
"Discharging device, has shaft whose two ends are fixedly and respectively mounted with rotating connecting block and fixed clamping pole, guide rail mounted in front end of block, and cylinder push rod fixed with guide rail and slide railg",2014-07-25
Obtaining salt and alkali free dyed fabric involves preparing modified cellulosic fiber by adding fabric softener into aqueous solution of cationically modified polymer in certain molar ratio to obtain formulated mixture,2014-09-17
"Jean cloth production line, has line whose side parts are connected with two gear guide rails, gear mechanism connected with cutting frame, and cloth mechanism fixedly connected with sliding pedestal",2014-08-04
"Senile garment, has chest pocket fixed with GPS location module, CPU connected with GSM module, and garment main body made of strong cold surface material that comprises asbestos fiber, animal fiber and active carbon fiber",2014-08-30
"Healthcare massage anti-dirt cloth for use by student in e.g. elementary school, has super-fine wool heat preservation cotton layer that is provided with superfine wool heat preservation cotton",2014-09-18
"Multi-functional umbrella structure fabric clothes, have clothes main body fixed with solar energy panel and provided with wefts, battery fixed with rear part of lamp, and screw thread connected with umbrella edge of umbrella structure",2014-09-18
"Mobile phone fine soft clothes, have mobile phone bag sewed with lower part of clothes main body and arranged with earphone pipe, and multi-beam provided with fan-shaped terylene interval arrangement, where pipe is arranged with zipper",2014-09-20
"Shearing metal detecting device, has alarm mounted in machine frame of main body, and bracket mounted in machine frame, where signal input end of alarm and power source of main body are connected with shearing machine",2014-07-08
"Steam boiler integrated sizing machine, has boiler whose lower part is connected with water pipe that is connected with temperature table and valve, and ash expeller connected with lime water pool through smoke pipeline",2014-08-18
"Recycling wastewater involves introducing wastewater generated from dyeing industry into primary sedimentation tank to remove dye effluents from wastewater, and then subjecting wastewater into secondary sedimentation tank for oxidation",2014-09-04
"Dust-removing cloth inspecting machine, has machine frame whose outer side is arranged with dust remover, where end of dust remover is connected with exhaust pipeline and other end of dust remover is arranged with bellows",2014-09-09
"Anti-theft pulling head trunk, has drag nose image head integrally connected with main body, object main body head formed with lower through groove, and locking hook provided with hook head that is matched groove",2014-07-29
"Plastic pinhead number glue dropping machine, has transverse frame fixed with portal frame, cylinder fixed with slide block, and magnetic force platform fixed with pulling mold that is connected with lower part of injector",2014-08-08
"Fabric with interlocking device used during emergency condition, has sensor which is connected to sheet sensor through lead, and blocking roller which is provided on two fixing elements",2014-09-10
"Silk thread upper oil device, has box body whose bottom end is connected with heating device, driving module provided with speed regulating motor, and oil disk guide component connected with material discharging channel",2014-10-16
"Wind-proof cap attachable clothes with improved aesthetic appearance, worn during driving cable car, has main portion made of fabric with weft and warp fibers arranged along radial direction at irregular intervals",2013-06-29
"Soaking device for edge material opening machine, has guide piece immersed in water, two pressing rollers located above water surface, and edge material soaked through guide unit and extruding redundant water",2014-09-25
"Warm-keeping UV protecting clothes has superfine wool heat insulation cottons that are provided in upper surface of upper layer, and in lower surface of lower layer, respectively",2014-09-05
"Multifunctional warming physiotherapy clothing comprises main body having neck part and waist part provided with inflatable air bag, electromagnetic vibration piece mounted at inner side of neck part and waist part, and controller",2014-09-25
"Damping wear-resisting thin yarn ingot, has shaft connected with steel ball that is connected with location spindle ring, supporting base connected with bolster, and ingot pole whose outer side is connected with protection set",2014-08-11
"Textile pressure roller, has temperature sensor located on small expansion cylinder, where end of temperature sensor is connected with temperature controller, and temperature controller and alarm are connected with driving device",2014-07-28
"Large capacity textile cart has supporting arm that is equipped with upper portion of slide block and connected with connecting plate, and clamping slots that are uniformly distributed in bottom frame",2014-07-28
"Humidity control drying device, has machine frame connected with tank, humidity sensor fixed with transducer, and drying mechanism connected with upper machine frame and wind pipe whose upper end is connected with exhaust fan",2014-09-16
"Loose fabric pre-shrinking ultra-fine structure stabilization device has conveying mechanism that is composed of specific motor, frequency converter, rotating shaft and two network cloth conveying belts",2014-09-15
"Dyeing machine, has machine frame whose side is arranged on inner rack of oval-shaped rotating roller and upper part is formed with multi-dyeing groove that is utilized for winding dyeing cloth",2014-09-04
"Static shaft dyeing device for clothes, has shaft connected with dye channel and formed with material sprinkle hole, and flange formed with dye inlet, where shaft is formed as stainless steel material or aluminum alloy material",2014-09-09
"Cooling-type tower speed reducer, has belt pulley whose inner wall side is fixed with two stabilizing poles, where stabilizing poles are fixed with head end of main shaft, and main body provided with stabilizing poles",2014-07-05
"Inner hole gear pitch circle fixture has fixture main portion that is set with clamp big hole and small hole, and big hole whose inner wall is set with three convex surface",2014-07-05
"Oil pre-heating motor, has motor whose left side is connected with oil tank that is connected with oil channel, and oil inlet connected with oil channel, where oil tank is connected with inner part of heating piece",2014-07-05
"Multi-ring cutting machine used in costume manufacturing field, has bracket which is located in working table, and fixed with beam whose bottom is connected with cutter through piston rod of cylinder",2014-09-30
"Multifunctional washtub has water outlet which is matched with water plug, and arc-shaped water baffle ring which is set in upper end of main portion",2014-10-10
"Stripping comb machine bi-directional conveying channel straight pushing device, has interaction pole whose two ends are rotatably connected with connecting rod, and connecting plate connected with regulating spring",2014-10-25
"Bi-directional ring stripping comb machine, has clamping hemp flax machine unit connected with inner part of stripping comb device, where section of clamping hemp flax machine unit is connected with conveying channel at interval",2014-10-25
"Carbon hair grinding device, has fur wheel fixed between carbon sanding roller and pressure roller, which is located in bottom of fur wheel, where fur wheel is fixed above roller and mounted in side of transmission frame",2014-10-28
"Fixed blade row microphone injection mold for plastic-steel zipper, has upper mold frame connected with lower mold frame, and main flow channel fixed with blocking section of blocking pole and formed with part of adjusting section cavity",2014-08-28
"Printing and dyeing fabric cooling device, has ventilation plates whose relative surfaces are arranged with multiple block convex ventilation plates, and Y-shaped ventilating pipe mounted with air cooling network close to air blower",2014-09-05
"Universal pneuma gun machine comprises machine frame that is provided with a wind-collecting cover, and wind-collecting cover is set with air outlet cover, where wind-collecting cover is set with a pipe",2014-09-09
"Thread production waste collecting device, has storage tank provided with collecting pipe, where tail end of collecting pipe is arranged with seal block, and collecting pipe is arranged with height adjustable mounting support base",2014-10-16
"Printing and dyeing water purge flow system, has sewage pool connected with filter through sewage pipe, where filter is fixed with filter screen and front part of filter is connected with water outlet and sewage treatment system",2014-10-30
"Assistant tool i.e. screwdriver, has wave happen circuit provided with operational amplifier, and input terminal connected to operational amplifier, where input end of operational amplifier is connected to inverting input end of resistor",2014-10-20
"Colored spun yarn spinning device, has main body provided with loudspeaker, rear leather roller, middle roller and belt roller, and compacting roller fixed with hook, where cylinder radius of cylinder structure is in specific values",2014-07-23
"Textile yarn pulling device comprises left machine frame having left slide sleeve, right machine frame having right bushing, a yarn plate, movable beam fixed on rack, and driving motor connected with belt wheels via transmission belt",2013-07-25
"Cloth supporting deviation correcting mechanism for use in textile machinery, has driving motor fixed at column sensor through clamping block, and connecting plate fixed in block that is connected with screw thread",2013-07-25
"Yarn tension regulating mechanism for textile machinery, has upright post which is set with upper gear and lower gear, and loop chain which is formed between upper gear and lower gear, and supporting frame which is fixed in chain",2013-07-25
"Chopped yarn pressing roller mechanism, has bracket fixed at upper plate, supporting frame embedded in bracket, and roller end part connected with supporting frame that is connected with driving component",2013-07-25
"Textile yarn releasing device used in producing textile product comprises two yarn guide plates, two connecting plates, bottom plate, and square supporting frame fixed on rod end part of oil cylinder",2013-07-25
"Cloth coiling cutting device, has winding large cloth winding roller supporting plate arranged at side of bracket, cutting blade arranged at supporting plate, and driving cylinder connected with supporting plate",2013-07-25
"Textile spinning slurry stir jar, has heating interlayer arranged between outer side cylinder body inner wall and inner tube outer side wall, and inclined surface whose lowest end wall is connected with inner cylinder body",2013-07-25
"Efficient cloth drying box, has box body whose inner part is arranged with first clapboard and second clapboard, and temperature controller connected to temperature detector to detect temperature signal",2013-07-25
"Engine cabinet pedestal, has main body placed with upper end surface of transverse strengthening rib and lengthways reinforcing rib that are staggered, where main body is fixed with wheel shaft",2013-07-25
